step,green_rate,worst_roi_p95,mtm_roi_mean,orders_submitted,orders_filled
10000,0.0,0.0,0.0,0,0
20000,0.0,0.0,0.0,0,0
30000,0.0,0.0,0.0,0,0
1000,8,26.66676616668701,37.50408198409718,,nan,nan,0.12213404476642609,nan,0.0003,nan,999,nan,nan,nan,nan,nan,nan,nan,1000.0,873.0,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033141115022192486,nan,0.101,nan,-0.018801265528955557,-0.009490914536098438,-0.012377987612422259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2000,17,57.39500069618225,34.84684879394464,,nan,nan,0.15466532111167908,nan,0.0003,nan,1999,nan,nan,nan,nan,nan,nan,nan,1000.0,873.0,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029205864920905625,nan,0.099,nan,-0.015705514555705645,-0.009842644092730926,-0.013110328185680867,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3000,27,91.93324327468872,32.63272951789023,,nan,nan,0.2020169347524643,nan,0.0003,nan,2999,nan,nan,nan,nan,nan,nan,nan,1000.0,861.0,0.861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034403728093388005,nan,0.103,nan,-0.01587851599932123,-0.010664335376422045,-0.013303569448009861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4000,35,128.5469024181366,31.11729000007597,,nan,nan,0.15673968195915222,nan,0.0003,nan,3999,nan,nan,nan,nan,nan,nan,nan,1000.0,904.0,0.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033651520003450497,nan,0.029,nan,-0.01349929047653612,-0.008867791009889119,-0.0120480331183252,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
5000,44,165.76463794708252,30.163430261383684,,nan,nan,0.11750414967536926,nan,0.0003,nan,4999,nan,nan,nan,nan,nan,nan,nan,1000.0,881.0,0.881,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003030768870251341,nan,0.044,nan,-0.015365294082920568,-0.008146623483013864,-0.012838829575254724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6000,54,202.23538494110107,29.668691684766856,,nan,nan,0.08742843568325043,nan,0.0003,nan,5999,nan,nan,nan,nan,nan,nan,nan,1000.0,911.0,0.911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003257297920959016,nan,0.069,nan,-0.01592901222498694,-0.009711227514832277,-0.013376630775107333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7000,62,239.18313217163086,29.26652233542716,,nan,nan,0.06504034250974655,nan,0.0003,nan,6999,nan,nan,nan,nan,nan,nan,nan,1000.0,934.0,0.934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024926740892132464,nan,0.053,nan,-0.01484386419981165,-0.007131893265561873,-0.013453034171538725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8000,71,275.9158754348755,28.99455465182839,,nan,nan,0.04846441000699997,nan,0.0003,nan,7999,nan,nan,nan,nan,nan,nan,nan,1000.0,923.0,0.923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031986965894641663,nan,0.052,nan,-0.01500410866672945,-0.010130717862793617,-0.013407072773507134,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9000,80,312.72961926460266,28.778945822792455,,nan,nan,0.035968340933322906,nan,0.0003,nan,8999,nan,nan,nan,nan,nan,nan,nan,1000.0,901.0,0.901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031421314320898112,nan,0.046,nan,-0.01588271253245136,-0.008677181102836372,-0.011319649589546387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
10000,88,349.46735644340515,28.615139819748478,,nan,nan,0.02692313864827156,nan,0.0003,nan,9999,nan,nan,nan,nan,nan,nan,nan,1000.0,893.0,0.893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002332818014344667,nan,0.028,nan,-0.012040955154295629,-0.00659295674379081,-0.009038523126922132,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11000,97,386.19809198379517,28.48286597657455,,nan,nan,0.020218444988131523,nan,0.0003,nan,10999,nan,nan,nan,nan,nan,nan,nan,1000.0,870.0,0.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003142345729445924,nan,0.046,nan,-0.01533280833097078,-0.008882938219497845,-0.0121399355846615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12000,105,423.23835825920105,28.35295141137827,,nan,nan,0.015258360654115677,nan,0.0003,nan,11999,nan,nan,nan,nan,nan,nan,nan,1000.0,899.0,0.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029313042350825407,nan,0.028,nan,-0.012372507562627217,-0.00779054888985386,-0.010650167280583997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13000,115,460.06709265708923,28.25687108977077,,nan,nan,0.011539367958903313,nan,0.0003,nan,12999,nan,nan,nan,nan,nan,nan,nan,1000.0,896.0,0.896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002718162932923599,nan,0.065,nan,-0.016425529730542367,-0.00812311532850216,-0.012323964355253415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14000,124,497.13982629776,28.161204334205113,,nan,nan,0.00875177513808012,nan,0.0003,nan,13999,nan,nan,nan,nan,nan,nan,nan,1000.0,888.0,0.888,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031206481081052883,nan,0.034,nan,-0.01570050220411328,-0.007690016255192458,-0.012031830231992694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15000,134,531.0665397644043,28.245113428989164,,nan,nan,0.006681591738015413,nan,0.0003,nan,14999,nan,nan,nan,nan,nan,nan,nan,1000.0,924.0,0.924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003154681043834696,nan,0.038,nan,-0.016328513322812124,-0.009011606227469712,-0.01422185893923694,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16000,142,563.5313067436218,28.392489398154478,,nan,nan,0.005162282381206751,nan,0.0003,nan,15999,nan,nan,nan,nan,nan,nan,nan,1000.0,912.0,0.912,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002640724987750697,nan,0.046,nan,-0.015135796340859384,-0.006973046462427407,-0.010650636290907414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17000,151,595.8557999134064,28.53044059256373,,nan,nan,0.004008853808045387,nan,0.0003,nan,16999,nan,nan,nan,nan,nan,nan,nan,1000.0,820.0,0.82,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004355613750505691,nan,0.054,nan,-0.015731006949220794,-0.011454350624122384,-0.013254455572563707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18000,160,628.3874685764313,28.64483849853274,,nan,nan,0.0031263085547834635,nan,0.0003,nan,17999,nan,nan,nan,nan,nan,nan,nan,1000.0,834.0,0.834,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003909791302945074,nan,0.034,nan,-0.015966414005982997,-0.01065256443106971,-0.013427887002323781,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19000,170,660.6236627101898,28.760744978680272,,nan,nan,0.0025320721324533224,nan,0.0003,nan,18999,nan,nan,nan,nan,nan,nan,nan,1000.0,851.0,0.851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003430053739206197,nan,0.059,nan,-0.017593704220089004,-0.010171476182384646,-0.012974367545189276,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
20000,179,694.2238714694977,28.80923517187923,,nan,nan,0.0020535392686724663,nan,0.0003,nan,19999,nan,nan,nan,nan,nan,nan,nan,1000.0,919.0,0.919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023272178279425374,nan,0.054,nan,-0.015870593873558415,-0.005980831113774659,-0.0074443308665776715,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21000,187,727.8265025615692,28.853109295218793,,nan,nan,0.0017449292354285717,nan,0.0003,nan,20999,nan,nan,nan,nan,nan,nan,nan,1000.0,832.0,0.832,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034350064093803243,nan,0.069,nan,-0.013382295232441164,-0.00968144319357031,-0.01227175596702933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22000,195,764.329793214798,28.783424475553183,,nan,nan,0.0017201438313350081,nan,0.0003,nan,21999,nan,nan,nan,nan,nan,nan,nan,1000.0,857.0,0.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003333759409777169,nan,0.053,nan,-0.014567639643787824,-0.010365663075043578,-0.01231332433822298,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23000,204,800.9583699703217,28.715635629802126,,nan,nan,0.0016781316371634603,nan,0.0003,nan,22999,nan,nan,nan,nan,nan,nan,nan,1000.0,858.0,0.858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003451810424285528,nan,0.067,nan,-0.014959844061381062,-0.01001974432095366,-0.012454950041288259,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
24000,212,833.6381888389587,28.789502554159444,,nan,nan,0.0017485048156231642,nan,0.0003,nan,23999,nan,nan,nan,nan,nan,nan,nan,1000.0,899.0,0.899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00337774742199288,nan,0.052,nan,-0.016698983393389592,-0.011738524078710776,-0.013911746733279088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25000,221,866.3967318534851,28.85520783840762,,nan,nan,0.0016358860302716494,nan,0.0003,nan,24999,nan,nan,nan,nan,nan,nan,nan,1000.0,843.0,0.843,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.005303742769477246,nan,0.065,nan,-0.01654767108098914,-0.012672962437432028,-0.014480664817553307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26000,229,899.0190665721893,28.920443359591594,,nan,nan,0.001771264709532261,nan,0.0003,nan,25999,nan,nan,nan,nan,nan,nan,nan,1000.0,870.0,0.87,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0029050359845426204,nan,0.073,nan,-0.013851194321840699,-0.0075305503492200535,-0.010097882891069405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27000,238,931.7860305309296,28.976640596218513,,nan,nan,0.0017625319305807352,nan,0.0003,nan,26999,nan,nan,nan,nan,nan,nan,nan,1000.0,857.0,0.857,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003915868911352361,nan,0.059,nan,-0.01573775570064304,-0.011478759225632988,-0.013989508986262536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
28000,247,964.7580709457397,29.022880316788893,,nan,nan,0.002008930779993534,nan,0.0003,nan,27999,nan,nan,nan,nan,nan,nan,nan,1000.0,885.0,0.885,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003767840645377277,nan,0.067,nan,-0.015435679813958141,-0.010698082512044469,-0.013421632070591175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29000,256,997.1194500923157,29.083806423739222,,nan,nan,0.002026729052886367,nan,0.0003,nan,28999,nan,nan,nan,nan,nan,nan,nan,1000.0,926.0,0.926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0019287745443569144,nan,0.084,nan,-0.015293231335792992,-0.006489531001407831,-0.010586766490732218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30000,264,1030.1767132282257,29.121245620371134,,nan,nan,0.002052767900750041,nan,0.0003,nan,29999,nan,nan,nan,nan,nan,nan,nan,1000.0,895.0,0.895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003006400278508056,nan,0.084,nan,-0.014295025668799775,-0.008056634740356623,-0.010480286568883711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31000,274,1062.657692193985,29.172169624826594,,nan,nan,0.0019876679871231318,nan,0.0003,nan,30999,nan,nan,nan,nan,nan,nan,nan,1000.0,929.0,0.929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003729988921137106,nan,0.085,nan,-0.015561761552314084,-0.010709642036184856,-0.012889327858685105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
32000,283,1095.5118644237518,29.210143269770924,,nan,nan,0.00216709659434855,nan,0.0003,nan,31999,nan,nan,nan,nan,nan,nan,nan,1000.0,918.0,0.918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.002830640278911083,nan,0.051,nan,-0.01188179471512044,-0.0072318675359065,-0.010829689912509854,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33000,291,1128.2238340377808,29.24956688495975,,nan,nan,0.002425153274089098,nan,0.0003,nan,32999,nan,nan,nan,nan,nan,nan,nan,1000.0,916.0,0.916,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0028158814829896467,nan,0.085,nan,-0.013565727667188268,-0.00832112443981056,-0.010519357927513646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34000,301,1160.834785938263,29.289317589299078,,nan,nan,0.0023675549309700727,nan,0.0003,nan,33999,nan,nan,nan,nan,nan,nan,nan,1000.0,865.0,0.865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0035149279190845244,nan,0.083,nan,-0.01758741094095207,-0.011285904430778794,-0.013449667784121879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35000,310,1193.4692182540894,29.3262939965448,,nan,nan,0.0024210121482610703,nan,0.0003,nan,34999,nan,nan,nan,nan,nan,nan,nan,1000.0,900.0,0.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004617715424770962,nan,0.066,nan,-0.01632635368677633,-0.011875878614583545,-0.013187088558012452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
36000,319,1227.0438148975372,29.338853430825083,,nan,nan,0.0025798429269343615,nan,0.0003,nan,35999,nan,nan,nan,nan,nan,nan,nan,1000.0,878.0,0.878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030221204145165635,nan,0.031,nan,-0.01610438046338197,-0.011170680259909183,-0.013755991521607645,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37000,327,1259.956069946289,29.366126545651003,,nan,nan,0.002772172447293997,nan,0.0003,nan,36999,nan,nan,nan,nan,nan,nan,nan,1000.0,934.0,0.934,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0031876973527085904,nan,0.054,nan,-0.018283963774662116,-0.00896701899389107,-0.011999588107437748,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38000,336,1295.588913679123,29.33031367902834,,nan,nan,0.0027896908577531576,nan,0.0003,nan,37999,nan,nan,nan,nan,nan,nan,nan,1000.0,879.0,0.879,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0034219292281381613,nan,0.052,nan,-0.012416702819871395,-0.009202062642489513,-0.011200061578959851,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39000,345,1333.4383850097656,29.247717495813074,,nan,nan,0.0028441266622394323,nan,0.0003,nan,38999,nan,nan,nan,nan,nan,nan,nan,1000.0,841.0,0.841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.00374419847933836,nan,0.058,nan,-0.015891276064962746,-0.010523112527143497,-0.013764227988249932,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
40000,354,1372.6544787883759,29.140660395065197,,nan,nan,0.002967814216390252,nan,0.0003,nan,39999,nan,nan,nan,nan,nan,nan,nan,1000.0,887.0,0.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003198108170153545,nan,0.076,nan,-0.015497138434986298,-0.009922145607697759,-0.013136750911245052,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41000,364,1412.4952476024628,29.026687425560723,,nan,nan,0.0031244484707713127,nan,0.0003,nan,40999,nan,nan,nan,nan,nan,nan,nan,1000.0,917.0,0.917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0032193750382027634,nan,0.079,nan,-0.01553048257853283,-0.0089220229405948,-0.013077541013193247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42000,373,1452.9346108436584,28.90705293959525,,nan,nan,0.0032554101198911667,nan,0.0003,nan,41999,nan,nan,nan,nan,nan,nan,nan,1000.0,858.0,0.858,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033056877997832777,nan,0.053,nan,-0.01640754874440805,-0.009020266267280199,-0.012036479235078782,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43000,381,1492.7159159183502,28.806591307069453,,nan,nan,0.0033170871902257204,nan,0.0003,nan,42999,nan,nan,nan,nan,nan,nan,nan,1000.0,862.0,0.862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0037546728094465165,nan,0.086,nan,-0.017114998212581924,-0.010243541898572187,-0.013445879391994126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44000,390,1532.8546772003174,28.704631510598443,,nan,nan,0.0037317266687750816,nan,0.0003,nan,43999,nan,nan,nan,nan,nan,nan,nan,1000.0,904.0,0.904,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003754013729005479,nan,0.059,nan,-0.015985482249194233,-0.011650292305600064,-0.013171060712144822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45000,399,1572.8695678710938,28.610164590500823,,nan,nan,0.0038360042963176966,nan,0.0003,nan,44999,nan,nan,nan,nan,nan,nan,nan,1000.0,794.0,0.794,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.004188634178224076,nan,0.047,nan,-0.016839472146221134,-0.010672297621911228,-0.01380873111587827,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46000,408,1610.0781257152557,28.570077650284315,,nan,nan,0.0037541917990893126,nan,0.0003,nan,45999,nan,nan,nan,nan,nan,nan,nan,1000.0,835.0,0.835,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.003878028628877578,nan,0.04,nan,-0.016024002024768585,-0.011889770474861108,-0.013717221826365896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47000,416,1647.0987803936005,28.53503933802928,,nan,nan,0.00382458558306098,nan,0.0003,nan,46999,nan,nan,nan,nan,nan,nan,nan,1000.0,887.0,0.887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033447392741000385,nan,0.097,nan,-0.015019265793249527,-0.009243670911280418,-0.013796000729372532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
48000,425,1684.314481496811,28.498257999310958,,nan,nan,0.004180557560175657,nan,0.0003,nan,47999,nan,nan,nan,nan,nan,nan,nan,1000.0,873.0,0.873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0033048891573917755,nan,0.063,nan,-0.016884111502974596,-0.011661693687507016,-0.014157619596858217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49000,434,1721.4351119995117,28.464638681171785,,nan,nan,0.004658217076212168,nan,0.0003,nan,48999,nan,nan,nan,nan,nan,nan,nan,1000.0,823.0,0.823,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0041205379589903885,nan,0.072,nan,-0.015529656437231563,-0.011876265469052103,-0.013882657594425179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
